,ID,NElive,NEdir,USdir,sad_18,nerve_18,rest_18,hope_18,effort_18,worth_18,ohom,ohom_ot,home,home_ot,live10m,income_18,fs5,fina,Marr10m,resi,rurb,adults,kids_18,empl1_13,empl2_13,empl3_13,empl4_13,empl5_13,empl6_13,empl7_13,empl8_13,empl9_13,empl_ot_13,born1,hisp1,race_1,race_2,race_3,race_4,race_5,race_6,race_ot,sexr_18,sexr_18_ot,sexorien,lgbfriend,degr,jsat,whrs,part,part_ot,poli,poli_ot,vote16,vote16_ot,relgaffil,relgaffil_ot,ratt,relginflu,IMG7_A,IMG7_B,IMG7_C,IMG7_D,IMG7_E,IMG7_F,EMPL,racecat,agyr,scwell,smoke,rzipcod,Comments7,Pwate
359,830396,2,2,2,5,4,4,5,5,5,2,,1,,42,7,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,1,40,3,,3,,1,,1,,3,2,4,0,0,NA,52,40,1,1,55,2,2,68521,,0.939847684
360,840390,1,1,2,5,5,5,5,5,5,2,,1,,10,8,5,2,1,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,4,60,2,,3,,3,THIRD PARTY,2,,5,3,0,0,0,0,0,6,1,1,80,2,2,68528,,2.609935871
361,810404,3,1,2,5,4,5,5,4,5,3,,1,,6,8,5,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,48,3,,3,,4,,5,,8,6,0,0,0,0,0,0,1,1,85,2,1,68521,,2.609935871
362,830180,2,3,3,5,4,5,5,2,5,3,,4,,3,6,4,3,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,4,1,5,3,45,1,,1,,1,,5,,8,6,0,0,0,0,0,0,1,1,83,3,2,68132,,0.716361837
363,850499,3,3,2,4,4,5,5,5,5,1,,1,,74,3,5,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,0,2,,3,,2,,1,,5,3,0,0,0,15,NA,0,5,1,44,3,2,68901,,0.308496048
364,810344,2,1,2,4,3,3,4,4,5,2,,1,,40,4,1,5,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,2,41,1,,2,,1,,1,,3,2,6,0,0,4,15,30,1,1,78,3,2,68507,,1.298949218
365,860353,2,3,2,5,4,4,5,5,5,1,,1,,68,NA,3,3,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,3,0,3,,2,,4,,2,,2,2,0,0,0,0,0,50,5,1,28,3,2,68510,,0.451296257
366,850015,1,2,1,5,5,5,5,5,5,1,,1,,15,8,5,3,1,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,4,3,30,2,,4,,2,,1,,5,2,0,1,0,20,2,4,2,1,50,1,2,68008,,0.439716767
367,820133,1,1,2,5,4,4,5,2,5,2,,1,,24,8,2,5,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,5,45,3,,2,,1,,6,CHRISTIAN-NO AFFILIATION,7,3,1,0,0,0,1,0,1,1,75,3,2,68116,,1.432723674
368,830089,1,3,3,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.408487033
369,860011,1,3,3,5,5,5,5,5,5,1,,1,,25,5,4,2,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,NA,NA,2,,4,,2,,1,,5,3,0,0,0,0,0,0,5,1,53,3,2,68007,,0.408487033
370,830153,2,1,2,4,4,4,5,5,5,2,,1,,20,9,4,4,2,1,3,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,2,4,32,1,,2,,3,GARY JOHNSON,5,,5,4,0,0,0,0,0,0,2,1,97,1,2,68123,,4.911411157
371,860333,4,2,2,5,4,5,5,5,4,5,,1,,50,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,3,NA,3,,5,,4,,NA,,2,1,NA,NA,2,NA,2,5,NA,1,NA,1,2,NA,,0.308964431
372,830437,2,1,2,5,4,4,5,4,5,1,,1,,14,6,4,2,2,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,4,44,2,,4,,2,,1,,1,1,12,6,0,12,18,50,1,1,51,2,2,68660,,0.616992096
373,820191,2,3,2,4,4,4,4,3,4,3,,4,,19,5,3,4,3,2,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,4,45,1,,3,,1,,1,,4,4,6,1,2,3,6,8,1,1,68,2,2,68131,,0.361095232
374,850514,1,1,1,5,4,5,5,5,5,1,,1,,62,8,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,4,2,60,2,,6,TOTAL REPUBLICAN,2,,1,,2,1,8,2,0,12,10,60,1,1,56,2,2,68959,,1.116824012
375,850177,2,1,3,5,3,3,4,5,5,2,,1,,18,8,3,3,1,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,2,45,2,,4,,2,,1,,2,2,12,5,0,24,56,52,1,1,72,2,2,68135,,2.149085511
376,840142,NA,NA,2,3,3,3,3,2,5,2,,1,,51,9,5,2,1,1,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,3,50,3,,2,,1,,5,,8,6,1,1,0,0,0,0,1,1,63,2,2,68116,,0.515470692
377,850471,1,1,1,5,3,4,5,3,4,2,,1,,17,7,3,4,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,3,38,2,,4,,2,,2,,5,4,0,0,0,0,0,2,1,1,60,2,1,68845,,1.116824012
378,810337,1,3,2,4,4,5,5,4,4,2,,3,,26,6,4,4,1,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,4,48,3,,3,,3,VOTED UT NOT FOR PRES. DIDN'T LIKE THE CHOICES,1,,2,2,0,1,0,4,12,50,1,1,67,2,2,68506,,0.469923842
379,830338,2,3,2,4,5,5,3,3,4,1,,1,,37,6,5,1,4,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,2,52,1,,2,,4,,6,CHRISTIAN,2,2,0,0,0,1,52,52,1,1,63,3,1,68505,,0.466651498
380,860464,2,1,2,5,5,5,5,5,5,1,,1,,61,8,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,2,0,1,,3,,1,,2,,3,3,1,0,0,3,2,20,5,1,56,2,2,68776,,1.116824012
381,840179,1,1,3,5,5,5,5,5,5,1,,1,,81,3,5,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,NA,NA,2,,3,,1,,1,,3,1,0,0,0,50,10,40,5,1,36,2,2,68127,,0.408487033
382,840399,4,1,1,5,3,3,4,4,3,2,,1,,15,8,5,2,1,1,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,2,53,2,,4,,2,,1,,2,2,5,0,0,0,10,100,1,1,71,2,2,68620,,4.349211805
383,810200,1,1,2,5,5,5,5,5,5,2,,1,,50,6,4,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,4,4,40,1,,2,,1,,1,,6,2,0,0,0,0,0,0,1,1,55,4,2,68134,,1.030941384
384,840535,1,1,1,NA,NA,NA,NA,NA,NA,1,,NA,,12,NA,NA,NA,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,1,60,2,,NA,,NA,,NA,,NA,NA,2,2,0,3,4,NA,1,1,NA,1,2,NA,,0.616992096
385,820059,2,3,3,5,4,4,5,3,5,2,,1,,NA,7,4,2,1,1,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,NA,0,4,CONFLICTED REPUBOCRAT,3,,1,,1,,3,1,7,2,0,9,5,40,5,1,47,2,2,68048,,0.65957515
386,850066,1,1,1,5,5,4,5,4,2,3,,3,,6,2,4,3,1,1,3,4,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,3,1,1,NA,1,1,NA,NA,,1,,1,1,3,2,34,1,,2,,4,,2,,NA,2,0,0,0,0,0,0,2,3,48,2,2,68104,,0.65957515
387,840520,2,3,3,5,4,4,5,5,5,1,,1,,60,2,5,2,2,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,3,NA,3,,4,,2,,1,,8,2,0,0,0,0,0,0,5,1,45,2,2,68901,,0.373650902
388,860338,1,2,2,5,5,5,5,5,5,2,,1,,12,9,5,1,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,40,1,,2,,1,,5,,8,6,0,1,1,0,0,0,1,1,77,1,2,68506,,1.298949218
389,840458,1,1,3,4,4,3,5,4,5,2,,1,,23,3,4,4,1,1,1,3,1,NA,1,1,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,2,25,2,,5,,2,,2,,2,1,10,2,0,7,15,60,2,1,68,1,2,68791,,1.159409017
390,840406,1,3,3,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.386469672
391,860117,1,1,3,4,4,5,5,4,4,2,,1,,2,6,5,1,3,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,60,4,I DON'T,6,I'M NOT VERY POLITICAL,1,,6,CHRISTIAN,8,3,2,0,0,4,3,0,1,1,78,1,2,68107,,0.716361837
392,830308,1,1,2,5,3,4,5,4,5,2,,1,,42,7,5,4,1,1,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,4,50,2,,4,,2,,1,,2,1,5,0,0,2,10,50,1,1,76,2,2,68462,,1.298949218
393,850124,2,1,3,5,3,3,5,3,5,2,,1,,63,8,5,2,1,1,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,1,10,3,,3,,3,ROGER STAUBACH,2,,3,3,2,0,0,4,2,25,2,1,55,2,2,68122,,1.030941384
394,830556,1,1,3,5,5,5,5,5,5,1,,1,,50,3,5,3,4,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,NA,NA,NA,2,,4,,2,,1,,2,3,NA,NA,NA,NA,4,50,5,1,33,4,2,69029,,0.308496048
395,820591,2,3,1,5,5,5,5,5,5,NA,,1,,10,7,4,2,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,1,50,3,,4,,2,,5,,6,4,0,0,0,0,0,1,1,1,63,2,2,69356,,1.116824012
396,820568,1,2,2,4,2,3,4,3,5,1,,1,,32,8,3,2,6,1,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,3,45,2,,4,,2,,1,,2,1,0,0,0,0,0,52,1,1,69,3,2,69143,,1.449737268
397,830378,1,1,1,5,5,4,5,3,5,NA,,NA,,10,NA,5,2,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,NA,,NA,NA,5,NA,NA,3,,4,,NA,,NA,,NA,2,NA,NA,NA,NA,NA,NA,5,1,NA,2,2,NA,,0.466651498
398,830358,2,3,3,5,4,4,5,5,5,1,,3,,2,7,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,2,1,NA,2,,5,,2,,1,,4,3,0,0,0,24,48,30,5,1,43,2,2,68507,,0.451296257
399,840263,4,3,1,4,4,4,4,3,5,2,,1,,53,8,5,4,1,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,3,45,2,,2,,2,,2,,6,3,0,0,0,0,0,1,1,1,64,2,2,68164,,1.083285697
400,820207,2,2,2,3,3,3,3,3,3,2,,1,,34,6,5,3,2,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,50,1,,3,,1,,5,,8,6,1,1,0,2,5,0,1,1,84,2,1,68134,,4.911411157
401,860015,2,2,1,5,4,5,5,4,5,2,,1,,40,8,3,3,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,NA,2,49,2,,5,,2,,NA,,4,1,0,2,0,0,0,19,1,1,60,2,2,68007,,1.030941384
402,830195,1,3,2,4,4,4,5,5,5,1,,1,,26,9,5,1,6,2,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,2,55,3,,2,,1,,1,,5,3,24,0,0,24,36,4,1,1,67,1,2,68134,,0.515470692
403,820053,1,3,2,5,4,5,4,5,5,2,,1,,21,8,5,2,1,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,2,22,3,,3,,1,,5,,7,3,2,0,0,2,1,1,2,1,63,2,2,68046,,0.722190465
404,850488,1,1,1,4,4,4,4,4,4,3,,3,HOUSING AUTHORITY/ORD,3,1,4,3,1,1,3,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,1,6,2,,4,,2,,1,,2,1,0,1,0,0,0,48,2,1,61,2,2,68862,,1.675236019
405,850433,1,2,2,5,5,5,5,5,5,1,,1,,73,6,5,1,4,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,NA,NA,1,,2,,1,,1,,5,5,0,0,2,0,0,6,5,1,45,1,2,68784,,0.308496048
406,810338,2,1,3,5,3,3,5,5,5,3,,3,,9,9,5,1,7,1,3,2,0,1,NA,NA,NA,NA,1,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,2,36,2,,3,,1,,NA,,8,4,NA,NA,NA,NA,2,NA,1,1,86,2,2,68506,,1.298949218
407,850496,1,1,1,5,5,5,5,3,5,1,,1,,60,3,5,2,4,1,3,1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,NA,NA,2,,4,,2,,1,,2,1,0,0,0,8,4,60,7,1,33,3,2,68883,,0.308496048
408,840275,2,1,2,5,5,3,5,5,5,2,,1,,10,6,5,2,3,1,3,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,1,1,NA,NA,NA,NA,NA,,2,,1,2,5,1,32,3,,4,,4,,1,,3,1,0,0,0,9,0,36,2,3,49,2,2,68310,,0.308964431
409,840176,2,3,2,5,3,3,5,3,3,3,,4,,18,6,3,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,2,50,3,,2,,1,,5,,8,6,0,0,0,0,0,0,1,1,84,2,2,68127,,3.274274105
410,820396,1,1,1,5,5,5,5,5,5,2,,1,,23,9,5,2,1,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,2,45,2,,4,,2,,1,,4,3,1,5,0,5,5,15,1,1,84,1,2,68601,,2.899474537
411,860185,1,1,2,4,4,4,5,5,5,2,,1,,65,7,5,1,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,NA,0,2,,4,,2,,1,,1,1,12,0,1,10,18,104,5,1,48,2,2,68130,,0.439716767
412,840098,3,1,2,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,6,2,50,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,68106,,0.361095232
413,840157,1,1,2,5,4,5,5,5,5,5,REVERSE MORTGAGE,1,,26,8,5,2,1,1,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,6,2,20,2,,5,,2,,5,CHRISTIAN,2,1,0,0,0,0,2,50,2,1,43,1,2,68123,,0.439716767
414,820426,1,1,3,5,5,5,5,5,5,2,,1,,12,5,5,3,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,5,1,4,2,45,3,,4,,2,,6,CHRISTIAN,5,3,0,0,0,1,2,8,1,1,83,2,2,68701,,1.449737268
415,840067,1,3,3,4,4,5,5,5,5,1,,1,,40,8,4,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,40,2,,3,,2,,2,,4,1,2,4,0,12,6,12,1,1,66,1,2,68069,,0.722190465
416,860415,1,1,2,4,3,5,5,5,5,3,,4,,24,6,5,3,1,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,40,2,,4,,2,,1,,2,1,10,10,0,10,5,50,1,1,94,1,2,68601,,2.899474537
417,860144,1,1,1,5,3,4,5,4,5,1,,1,,53,7,5,1,1,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,43,2,,4,,2,,1,,2,1,1,0,0,2,12,35,1,1,57,1,2,68116,,1.030941384
418,830554,2,1,1,5,5,5,5,5,5,2,,1,,1,4,5,3,1,2,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,NA,NA,2,,3,,2,,1,,8,5,0,0,0,0,0,0,5,1,41,3,2,69001,,0.747301804
419,830225,1,3,2,5,4,3,5,3,5,2,,1,,16,6,5,2,2,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,2,60,1,,2,,4,,5,,8,6,2,0,0,0,0,0,1,1,87,2,2,68138,,4.911411157
420,810496,1,1,2,5,5,5,5,5,5,2,,1,,26,6,4,4,1,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,6,2,60,2,,5,,2,,1,,2,1,1,3,0,2,2,55,1,1,79,2,2,68818,,2.899474537
421,810061,3,2,2,5,5,5,5,5,5,1,,1,,1,6,4,2,1,2,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,1,NA,2,,4,,2,,NA,CHRISTIAN,1,1,NA,NA,NA,NA,NA,NA,5,1,46,2,2,68048,,0.439716767
422,810286,3,2,2,NA,NA,NA,NA,NA,NA,2,,1,,10,6,4,2,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,45,3,,2,,1,,5,,7,6,0,1,0,1,0,1,1,1,79,3,2,68405,,1.304967936
423,860470,1,1,2,4,4,4,4,4,5,2,,1,,13,9,1,5,1,1,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,1,48,2,,3,,3,GREEN PARTY,2,,5,1,0,0,0,2,1,10,1,1,70,1,2,68781,,1.449737268
424,830132,4,2,1,5,5,5,5,5,5,3,,3,,3,8,5,2,3,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,1,50,3,,4,,2,,1,,2,1,2,1,1,0,2,NA,1,1,78,1,2,NA,,4.911411157
425,830013,2,1,2,5,5,5,5,5,5,1,,1,,80,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,5,2,28,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68017,,0.469923842
426,850325,1,3,2,3,5,5,4,5,5,2,,1,,68,7,5,1,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,1,TAKE CARE OF GRANDKIDS,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,3,60,1,,3,,1,,5,,8,4,0,0,1,0,0,0,5,1,49,2,2,68505,,0.617928862
427,850111,2,3,2,5,4,4,5,4,5,3,,1,,17,3,3,4,1,2,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,NA,NA,NA,NA,NA,1,N/A,2,,1,1,3,3,35,4,N/A,3,,3,N/A,5,,8,5,NA,NA,NA,NA,1,NA,1,4,47,2,1,68114,,1.2254611
428,860392,1,3,2,4,4,4,5,5,5,2,,1,,45,8,4,2,1,1,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,40,2,,3,,1,,1,,6,4,0,2,2,0,0,2,1,1,66,2,2,68521,,1.409771525
429,850381,1,1,3,5,3,3,5,4,5,1,,1,,44,8,5,1,1,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,NA,NA,2,,4,,2,,1,,3,1,0,0,0,20,0,40,5,1,43,2,2,68601,,0.373650902
430,810035,3,2,2,4,4,4,5,4,4,2,,1,,6,6,4,4,1,2,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,NA,NA,3,,3,,2,,5,,8,6,0,0,0,0,0,0,7,1,86,3,2,68025,,1.432723674
431,860587,1,3,2,5,4,4,5,4,5,2,,1,,12,3,1,5,3,1,3,1,1,1,NA,NA,NA,NA,1,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,4,40,2,,4,,NA,,1,,7,3,5,5,0,5,4,0,1,1,66,3,1,69337,,0.386469672
432,830535,2,3,3,4,4,3,4,3,4,2,,1,,31,NA,5,2,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,3,60,3,,3,,3,,1,,5,2,1,1,0,10,2,NA,1,1,86,2,2,68927,,0.782418867
433,860295,1,2,2,5,4,4,5,4,5,1,,1,,48,4,5,2,4,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,ARTIST,2,2,1,NA,NA,NA,NA,NA,,1,,3,1,6,NA,NA,1,SINCE TRUMP,3,,1,,1,LUTHERAN,2,2,0,0,0,0,5,60,5,1,37,2,2,68434,,0.225648128
434,810311,1,3,3,5,4,5,5,5,5,3,,4,,31,4,5,3,2,1,3,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,2,37,1,,2,,1,,5,,7,4,0,0,0,0,0,0,1,1,85,1,2,68502,,1.304967936
435,860211,2,1,2,5,4,4,5,4,5,2,,1,,25,8,5,1,5,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,36,1,,2,,1,,6,CHRISTIAN,5,4,1,0,0,0,1,NA,1,1,90,1,2,68135,,0.716361837
436,850151,2,3,2,5,3,3,5,4,5,2,,1,,0,7,4,2,7,2,3,2,0,1,NA,NA,NA,NA,1,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,50,1,,2,,1,,2,,5,3,3,5,0,0,10,3,1,1,88,2,2,68130,,1.432723674
437,860481,1,1,1,5,5,1,5,4,5,2,,1,,44,6,1,4,1,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,2,40,2,,4,,2,,6,CHRISTIAN,2,1,0,0,0,0,0,50,1,1,74,2,2,68801,,1.564837734
438,830243,3,1,2,5,5,5,5,5,5,2,,1,,19,8,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,6,1,45,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,68147,,0.816974066
439,850592,1,1,3,5,5,5,5,5,5,3,,4,,43,7,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,28,3,,3,,1,,1,,2,1,20,2,0,36,20,50,5,1,50,1,2,69357,,0.616992096
440,860492,2,3,2,4,3,3,5,4,5,2,,1,,9,8,4,3,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,4,60,4,NON-PARTISEN,3,,1,,1,CHRISTIAN-NON-DENOM.,5,4,8,8,0,0,0,2,1,1,81,3,2,68818,,1.564837734
